"country"	"Time"	"category_1"	"category_2"	"category_3"	"category_4"	"value"
"finnland"	"2002-07-01"	"Total"	"Residents"	"Financial and insurance corporations"	"Other MFIs"	"3010"
"finnland"	"2002-07-01"	"Total"	"Residents"	"Financial and insurance corporations"	"Money market funds"	"575"
"finnland"	"2002-07-01"	"Total"	"Residents"	"Financial and insurance corporations"	"Insurance corporations and pension funds"	"2312"
"finnland"	"2002-07-01"	"Total"	"Residents"	"Financial and insurance corporations"	"Others"	"1134"
"finnland"	"2002-07-01"	"Total"	"Residents"	"General Government"	""	"6831"
"finnland"	"2002-07-01"	"Total"	"Residents"	"Households"	""	"716"
"finnland"	"2002-07-01"	"Total"	"Residents"	"NPISHs"	""	"93"
"finnland"	"2002-07-01"	"Total"	"Non-residents"	""	""	"46319"
"finnland"	"2002-10-01"	"Total"	"Residents"	"Non-financial corporations"	""	"1155"
"finnland"	"2002-10-01"	"Total"	"Residents"	"Financial and insurance corporations"	"Central Bank"	"0"
"finnland"	"2002-10-01"	"Total"	"Residents"	"Financial and insurance corporations"	"Other MFIs"	"2464"
"finnland"	"2002-10-01"	"Total"	"Residents"	"Financial and insurance corporations"	"Money market funds"	"342"
"finnland"	"2002-10-01"	"Total"	"Residents"	"Financial and insurance corporations"	"Insurance corporations and pension funds"	"3704"
"finnland"	"2002-10-01"	"Total"	"Residents"	"Financial and insurance corporations"	"Others"	"922"
"finnland"	"2002-10-01"	"Total"	"Residents"	"General Government"	""	"5974"
"finnland"	"2002-10-01"	"Total"	"Residents"	"Households"	""	"325"
"finnland"	"2002-10-01"	"Total"	"Residents"	"NPISHs"	""	"91"
"finnland"	"2002-10-01"	"Total"	"Non-residents"	""	""	"47523"
"finnland"	"2003-01-01"	"Total"	"Residents"	"Non-financial corporations"	""	"1798"
"finnland"	"2003-01-01"	"Total"	"Residents"	"Financial and insurance corporations"	"Central Bank"	"0"
"finnland"	"2003-01-01"	"Total"	"Residents"	"Financial and insurance corporations"	"Other MFIs"	"2429"
"finnland"	"2003-01-01"	"Total"	"Residents"	"Financial and insurance corporations"	"Money market funds"	"451"
"finnland"	"2003-01-01"	"Total"	"Residents"	"Financial and insurance corporations"	"Insurance corporations and pension funds"	"3099"
"finnland"	"2003-01-01"	"Total"	"Residents"	"Financial and insurance corporations"	"Others"	"1015"
"finnland"	"2003-01-01"	"Total"	"Residents"	"General Government"	""	"5970"
"finnland"	"2003-01-01"	"Total"	"Residents"	"Households"	""	"605"
"finnland"	"2003-01-01"	"Total"	"Residents"	"NPISHs"	""	"91"
"finnland"	"2003-01-01"	"Total"	"Non-residents"	""	""	"48799"
"finnland"	"2003-04-01"	"Total"	"Residents"	"Non-financial corporations"	""	"1639"
"finnland"	"2003-04-01"	"Total"	"Residents"	"Financial and insurance corporations"	"Central Bank"	"0"
"finnland"	"2003-04-01"	"Total"	"Residents"	"Financial and insurance corporations"	"Other MFIs"	"2444"
"finnland"	"2003-04-01"	"Total"	"Residents"	"Financial and insurance corporations"	"Money market funds"	"504"
"finnland"	"2003-04-01"	"Total"	"Residents"	"Financial and insurance corporations"	"Insurance corporations and pension funds"	"3137"
"finnland"	"2003-04-01"	"Total"	"Residents"	"Financial and insurance corporations"	"Others"	"1035"
"finnland"	"2003-04-01"	"Total"	"Residents"	"General Government"	""	"5744"
"finnland"	"2003-04-01"	"Total"	"Residents"	"Households"	""	"494"
"finnland"	"2003-04-01"	"Total"	"Residents"	"NPISHs"	""	"91"
"finnland"	"2003-04-01"	"Total"	"Non-residents"	""	""	"51456"
"finnland"	"2003-07-01"	"Total"	"Residents"	"Non-financial corporations"	""	"929"
"finnland"	"2003-07-01"	"Total"	"Residents"	"Financial and insurance corporations"	"Central Bank"	"0"
"finnland"	"2003-07-01"	"Total"	"Residents"	"Financial and insurance corporations"	"Other MFIs"	"2475"
"finnland"	"2003-07-01"	"Total"	"Residents"	"Financial and insurance corporations"	"Money market funds"	"327"
"finnland"	"2003-07-01"	"Total"	"Residents"	"Financial and insurance corporations"	"Insurance corporations and pension funds"	"3203"
"finnland"	"2003-07-01"	"Total"	"Residents"	"Financial and insurance corporations"	"Others"	"805"
"finnland"	"2003-07-01"	"Total"	"Residents"	"General Government"	""	"6292"
"finnland"	"2003-07-01"	"Total"	"Residents"	"Households"	""	"327"
"finnland"	"2003-07-01"	"Total"	"Residents"	"NPISHs"	""	"91"
"finnland"	"2003-07-01"	"Total"	"Non-residents"	""	""	"50321"
"finnland"	"2003-10-01"	"Total"	"Residents"	"Non-financial corporations"	""	"1281"
"finnland"	"2003-10-01"	"Total"	"Residents"	"Financial and insurance corporations"	"Central Bank"	"0"
"finnland"	"2003-10-01"	"Total"	"Residents"	"Financial and insurance corporations"	"Other MFIs"	"2070"
"finnland"	"2003-10-01"	"Total"	"Residents"	"Financial and insurance corporations"	"Money market funds"	"409"
"finnland"	"2003-10-01"	"Total"	"Residents"	"Financial and insurance corporations"	"Insurance corporations and pension funds"	"3017"
"finnland"	"2003-10-01"	"Total"	"Residents"	"Financial and insurance corporations"	"Others"	"919"
"finnland"	"2003-10-01"	"Total"	"Residents"	"General Government"	""	"5794"
"finnland"	"2003-10-01"	"Total"	"Residents"	"Households"	""	"617"
"finnland"	"2003-10-01"	"Total"	"Residents"	"NPISHs"	""	"86"
"finnland"	"2003-10-01"	"Total"	"Non-residents"	""	""	"47700"
"finnland"	"2004-01-01"	"Total"	"Residents"	"Non-financial corporations"	""	"1165"
"finnland"	"2004-01-01"	"Total"	"Residents"	"Financial and insurance corporations"	"Central Bank"	"0"
"finnland"	"2004-01-01"	"Total"	"Residents"	"Financial and insurance corporations"	"Other MFIs"	"1892"
"finnland"	"2004-01-01"	"Total"	"Residents"	"Financial and insurance corporations"	"Money market funds"	"433"
"finnland"	"2004-01-01"	"Total"	"Residents"	"Financial and insurance corporations"	"Insurance corporations and pension funds"	"2656"
"finnland"	"2004-01-01"	"Total"	"Residents"	"Financial and insurance corporations"	"Others"	"943"
"finnland"	"2004-01-01"	"Total"	"Residents"	"General Government"	""	"3958"
"finnland"	"2004-01-01"	"Total"	"Residents"	"Households"	""	"538"
"finnland"	"2004-01-01"	"Total"	"Residents"	"NPISHs"	""	"86"
"finnland"	"2004-01-01"	"Total"	"Non-residents"	""	""	"48203"
"finnland"	"2004-04-01"	"Total"	"Residents"	"Non-financial corporations"	""	"1061"
"finnland"	"2004-04-01"	"Total"	"Residents"	"Financial and insurance corporations"	"Central Bank"	"0"
"finnland"	"2004-04-01"	"Total"	"Residents"	"Financial and insurance corporations"	"Other MFIs"	"1974"
"finnland"	"2004-04-01"	"Total"	"Residents"	"Financial and insurance corporations"	"Money market funds"	"359"
"finnland"	"2004-04-01"	"Total"	"Residents"	"Financial and insurance corporations"	"Insurance corporations and pension funds"	"2534"
"finnland"	"2004-04-01"	"Total"	"Residents"	"Financial and insurance corporations"	"Others"	"922"
"finnland"	"2004-04-01"	"Total"	"Residents"	"General Government"	""	"4267"
"finnland"	"2004-04-01"	"Total"	"Residents"	"Households"	""	"548"
"finnland"	"2004-04-01"	"Total"	"Residents"	"NPISHs"	""	"86"
"finnland"	"2004-04-01"	"Total"	"Non-residents"	""	""	"49678"
"finnland"	"2004-07-01"	"Total"	"Residents"	"Non-financial corporations"	""	"986"
"finnland"	"2004-07-01"	"Total"	"Residents"	"Financial and insurance corporations"	"Central Bank"	"0"
"finnland"	"2004-07-01"	"Total"	"Residents"	"Financial and insurance corporations"	"Other MFIs"	"1949"
"finnland"	"2004-07-01"	"Total"	"Residents"	"Financial and insurance corporations"	"Money market funds"	"366"
"finnland"	"2004-07-01"	"Total"	"Residents"	"Financial and insurance corporations"	"Insurance corporations and pension funds"	"2500"
"finnland"	"2004-07-01"	"Total"	"Residents"	"Financial and insurance corporations"	"Others"	"924"
"finnland"	"2004-07-01"	"Total"	"Residents"	"General Government"	""	"4129"
"finnland"	"2004-07-01"	"Total"	"Residents"	"Households"	""	"311"
"finnland"	"2004-07-01"	"Total"	"Residents"	"NPISHs"	""	"86"
"finnland"	"2004-07-01"	"Total"	"Non-residents"	""	""	"51665"
"finnland"	"2004-10-01"	"Total"	"Residents"	"Non-financial corporations"	""	"1063"
"finnland"	"2004-10-01"	"Total"	"Residents"	"Financial and insurance corporations"	"Central Bank"	"0"
"finnland"	"2004-10-01"	"Total"	"Residents"	"Financial and insurance corporations"	"Other MFIs"	"1488"
"finnland"	"2004-10-01"	"Total"	"Residents"	"Financial and insurance corporations"	"Money market funds"	"210"
"finnland"	"2004-10-01"	"Total"	"Residents"	"Financial and insurance corporations"	"Insurance corporations and pension funds"	"2472"
"finnland"	"2004-10-01"	"Total"	"Residents"	"Financial and insurance corporations"	"Others"	"718"
"finnland"	"2004-10-01"	"Total"	"Residents"	"General Government"	""	"4450"
"finnland"	"2004-10-01"	"Total"	"Residents"	"Households"	""	"370"
"finnland"	"2004-10-01"	"Total"	"Residents"	"NPISHs"	""	"62"
"finnland"	"2004-10-01"	"Total"	"Non-residents"	""	""	"53371"
"finnland"	"2005-01-01"	"Total"	"Residents"	"Non-financial corporations"	""	"1041"
"finnland"	"2005-01-01"	"Total"	"Residents"	"Financial and insurance corporations"	"Central Bank"	"0"
"finnland"	"2005-01-01"	"Total"	"Residents"	"Financial and insurance corporations"	"Other MFIs"	"1526"
"finnland"	"2005-01-01"	"Total"	"Residents"	"Financial and insurance corporations"	"Money market funds"	"184"
"finnland"	"2005-01-01"	"Total"	"Residents"	"Financial and insurance corporations"	"Insurance corporations and pension funds"	"2467"
"finnland"	"2005-01-01"	"Total"	"Residents"	"Financial and insurance corporations"	"Others"	"706"
"finnland"	"2005-01-01"	"Total"	"Residents"	"General Government"	""	"4411"
"finnland"	"2005-01-01"	"Total"	"Residents"	"Households"	""	"431"
"finnland"	"2005-01-01"	"Total"	"Residents"	"NPISHs"	""	"62"
"finnland"	"2005-01-01"	"Total"	"Non-residents"	""	""	"48630"
"finnland"	"2005-04-01"	"Total"	"Residents"	"Non-financial corporations"	""	"558"
"finnland"	"2005-04-01"	"Total"	"Residents"	"Financial and insurance corporations"	"Central Bank"	"0"
"finnland"	"2005-04-01"	"Total"	"Residents"	"Financial and insurance corporations"	"Other MFIs"	"1500"
"finnland"	"2005-04-01"	"Total"	"Residents"	"Financial and insurance corporations"	"Money market funds"	"116"
"finnland"	"2005-04-01"	"Total"	"Residents"	"Financial and insurance corporations"	"Insurance corporations and pension funds"	"2500"
"finnland"	"2005-04-01"	"Total"	"Residents"	"Financial and insurance corporations"	"Others"	"764"
"finnland"	"2005-04-01"	"Total"	"Residents"	"General Government"	""	"4460"
"finnland"	"2005-04-01"	"Total"	"Residents"	"Households"	""	"199"
"finnland"	"2005-04-01"	"Total"	"Residents"	"NPISHs"	""	"62"
"finnland"	"2005-04-01"	"Total"	"Non-residents"	""	""	"51179"
"finnland"	"2005-07-01"	"Total"	"Residents"	"Non-financial corporations"	""	"1364"
"finnland"	"2005-07-01"	"Total"	"Residents"	"Financial and insurance corporations"	"Central Bank"	"0"
"finnland"	"2005-07-01"	"Total"	"Residents"	"Financial and insurance corporations"	"Other MFIs"	"1588"
"finnland"	"2005-07-01"	"Total"	"Residents"	"Financial and insurance corporations"	"Money market funds"	"113"
"finnland"	"2005-07-01"	"Total"	"Residents"	"Financial and insurance corporations"	"Insurance corporations and pension funds"	"2495"
"finnland"	"2005-07-01"	"Total"	"Residents"	"Financial and insurance corporations"	"Others"	"758"
"finnland"	"2005-07-01"	"Total"	"Residents"	"General Government"	""	"4446"
"finnland"	"2005-07-01"	"Total"	"Residents"	"Households"	""	"685"
"finnland"	"2005-07-01"	"Total"	"Residents"	"NPISHs"	""	"62"
"finnland"	"2005-07-01"	"Total"	"Non-residents"	""	""	"48539"
"finnland"	"2005-10-01"	"Total"	"Residents"	"Non-financial corporations"	""	"1611"
"finnland"	"2005-10-01"	"Total"	"Residents"	"Financial and insurance corporations"	"Central Bank"	"0"
"finnland"	"2005-10-01"	"Total"	"Residents"	"Financial and insurance corporations"	"Other MFIs"	"1848"
"finnland"	"2005-10-01"	"Total"	"Residents"	"Financial and insurance corporations"	"Money market funds"	"181"
"finnland"	"2005-10-01"	"Total"	"Residents"	"Financial and insurance corporations"	"Insurance corporations and pension funds"	"2166"
"finnland"	"2005-10-01"	"Total"	"Residents"	"Financial and insurance corporations"	"Others"	"835"
"finnland"	"2005-10-01"	"Total"	"Residents"	"General Government"	""	"4092"
"finnland"	"2005-10-01"	"Total"	"Residents"	"Households"	""	"568"
"finnland"	"2005-10-01"	"Total"	"Residents"	"NPISHs"	""	"57"
"finnland"	"2005-10-01"	"Total"	"Non-residents"	""	""	"50462"
"finnland"	"2006-01-01"	"Total"	"Residents"	"Non-financial corporations"	""	"362"
"finnland"	"2006-01-01"	"Total"	"Residents"	"Financial and insurance corporations"	"Central Bank"	"0"
"finnland"	"2006-01-01"	"Total"	"Residents"	"Financial and insurance corporations"	"Other MFIs"	"1625"
"finnland"	"2006-01-01"	"Total"	"Residents"	"Financial and insurance corporations"	"Money market funds"	"104"
"finnland"	"2006-01-01"	"Total"	"Residents"	"Financial and insurance corporations"	"Insurance corporations and pension funds"	"2195"
"finnland"	"2006-01-01"	"Total"	"Residents"	"Financial and insurance corporations"	"Others"	"854"
"finnland"	"2006-01-01"	"Total"	"Residents"	"General Government"	""	"3793"
"finnland"	"2006-01-01"	"Total"	"Residents"	"Households"	""	"68"
"finnland"	"2006-01-01"	"Total"	"Residents"	"NPISHs"	""	"57"
"finnland"	"2006-01-01"	"Total"	"Non-residents"	""	""	"47302"
"finnland"	"2006-04-01"	"Total"	"Residents"	"Non-financial corporations"	""	"206"
"finnland"	"2006-04-01"	"Total"	"Residents"	"Financial and insurance corporations"	"Central Bank"	"0"
"finnland"	"2006-04-01"	"Total"	"Residents"	"Financial and insurance corporations"	"Other MFIs"	"1596"
"finnland"	"2006-04-01"	"Total"	"Residents"	"Financial and insurance corporations"	"Money market funds"	"103"
"finnland"	"2006-04-01"	"Total"	"Residents"	"Financial and insurance corporations"	"Insurance corporations and pension funds"	"2115"
"finnland"	"2006-04-01"	"Total"	"Residents"	"Financial and insurance corporations"	"Others"	"633"
"finnland"	"2006-04-01"	"Total"	"Residents"	"General Government"	""	"3509"
"finnland"	"2006-04-01"	"Total"	"Residents"	"Households"	""	"9"
"finnland"	"2006-04-01"	"Total"	"Residents"	"NPISHs"	""	"57"
"finnland"	"2006-04-01"	"Total"	"Non-residents"	""	""	"51538"
"finnland"	"2006-07-01"	"Total"	"Residents"	"Non-financial corporations"	""	"715"
"finnland"	"2006-07-01"	"Total"	"Residents"	"Financial and insurance corporations"	"Central Bank"	"145"
"finnland"	"2006-07-01"	"Total"	"Residents"	"Financial and insurance corporations"	"Other MFIs"	"1642"
"finnland"	"2006-07-01"	"Total"	"Residents"	"Financial and insurance corporations"	"Money market funds"	"77"
"finnland"	"2006-07-01"	"Total"	"Residents"	"Financial and insurance corporations"	"Insurance corporations and pension funds"	"2123"
"finnland"	"2006-07-01"	"Total"	"Residents"	"Financial and insurance corporations"	"Others"	"550"
"finnland"	"2006-07-01"	"Total"	"Residents"	"General Government"	""	"3417"
"finnland"	"2006-07-01"	"Total"	"Residents"	"Households"	""	"214"
"finnland"	"2006-07-01"	"Total"	"Residents"	"NPISHs"	""	"57"
"finnland"	"2006-07-01"	"Total"	"Non-residents"	""	""	"46324"
"finnland"	"2006-10-01"	"Total"	"Residents"	"Non-financial corporations"	""	"1152"
"finnland"	"2006-10-01"	"Total"	"Residents"	"Financial and insurance corporations"	"Central Bank"	"311"
"finnland"	"2006-10-01"	"Total"	"Residents"	"Financial and insurance corporations"	"Other MFIs"	"1534"
"finnland"	"2006-10-01"	"Total"	"Residents"	"Financial and insurance corporations"	"Money market funds"	"72"
"finnland"	"2006-10-01"	"Total"	"Residents"	"Financial and insurance corporations"	"Insurance corporations and pension funds"	"1905"
"finnland"	"2006-10-01"	"Total"	"Residents"	"Financial and insurance corporations"	"Others"	"554"
"finnland"	"2006-10-01"	"Total"	"Residents"	"General Government"	""	"3237"
"finnland"	"2006-10-01"	"Total"	"Residents"	"Households"	""	"535"
"finnland"	"2006-10-01"	"Total"	"Residents"	"NPISHs"	""	"45"
"finnland"	"2006-10-01"	"Total"	"Non-residents"	""	""	"50072"
"finnland"	"2007-01-01"	"Total"	"Residents"	"Non-financial corporations"	""	"1482"
"finnland"	"2007-01-01"	"Total"	"Residents"	"Financial and insurance corporations"	"Central Bank"	"325"
"finnland"	"2007-01-01"	"Total"	"Residents"	"Financial and insurance corporations"	"Other MFIs"	"1545"
"finnland"	"2007-01-01"	"Total"	"Residents"	"Financial and insurance corporations"	"Money market funds"	"60"
"finnland"	"2007-01-01"	"Total"	"Residents"	"Financial and insurance corporations"	"Insurance corporations and pension funds"	"1860"
"finnland"	"2007-01-01"	"Total"	"Residents"	"Financial and insurance corporations"	"Others"	"511"
"finnland"	"2007-01-01"	"Total"	"Residents"	"General Government"	""	"2727"
"finnland"	"2007-01-01"	"Total"	"Residents"	"Households"	""	"707"
"finnland"	"2007-01-01"	"Total"	"Residents"	"NPISHs"	""	"45"
"finnland"	"2007-01-01"	"Total"	"Non-residents"	""	""	"46266"
"finnland"	"2007-04-01"	"Total"	"Residents"	"Non-financial corporations"	""	"1394"
"finnland"	"2007-04-01"	"Total"	"Residents"	"Financial and insurance corporations"	"Central Bank"	"394"
"finnland"	"2007-04-01"	"Total"	"Residents"	"Financial and insurance corporations"	"Other MFIs"	"1546"
"finnland"	"2007-04-01"	"Total"	"Residents"	"Financial and insurance corporations"	"Money market funds"	"54"
"finnland"	"2007-04-01"	"Total"	"Residents"	"Financial and insurance corporations"	"Insurance corporations and pension funds"	"1860"
"finnland"	"2007-04-01"	"Total"	"Residents"	"Financial and insurance corporations"	"Others"	"727"
"finnland"	"2007-04-01"	"Total"	"Residents"	"General Government"	""	"3012"
"finnland"	"2007-04-01"	"Total"	"Residents"	"Households"	""	"733"
"finnland"	"2007-04-01"	"Total"	"Residents"	"NPISHs"	""	"45"
"finnland"	"2007-04-01"	"Total"	"Non-residents"	""	""	"46821"
"finnland"	"2007-07-01"	"Total"	"Residents"	"Non-financial corporations"	""	"1371"
"finnland"	"2007-07-01"	"Total"	"Residents"	"Financial and insurance corporations"	"Central Bank"	"398"
"finnland"	"2007-07-01"	"Total"	"Residents"	"Financial and insurance corporations"	"Other MFIs"	"1520"
"finnland"	"2007-07-01"	"Total"	"Residents"	"Financial and insurance corporations"	"Money market funds"	"83"
"finnland"	"2007-07-01"	"Total"	"Residents"	"Financial and insurance corporations"	"Insurance corporations and pension funds"	"1809"
"finnland"	"2007-07-01"	"Total"	"Residents"	"Financial and insurance corporations"	"Others"	"646"
"finnland"	"2007-07-01"	"Total"	"Residents"	"General Government"	""	"3101"
"finnland"	"2007-07-01"	"Total"	"Residents"	"Households"	""	"569"
"finnland"	"2007-07-01"	"Total"	"Residents"	"NPISHs"	""	"45"
"finnland"	"2007-07-01"	"Total"	"Non-residents"	""	""	"42845"
"finnland"	"2007-10-01"	"Total"	"Residents"	"Non-financial corporations"	""	"585"
"finnland"	"2007-10-01"	"Total"	"Residents"	"Financial and insurance corporations"	"Central Bank"	"420"
"finnland"	"2007-10-01"	"Total"	"Residents"	"Financial and insurance corporations"	"Other MFIs"	"1438"
"finnland"	"2007-10-01"	"Total"	"Residents"	"Financial and insurance corporations"	"Money market funds"	"61"
"finnland"	"2007-10-01"	"Total"	"Residents"	"Financial and insurance corporations"	"Insurance corporations and pension funds"	"1540"
